   ADSEEDOC ,SEE/TALK TO DR/OTH PROF ABT FEELINGS PAST 12 MOS,
   ADFAMDOC ,GEN/FAM DOC TALKED W/ABT FEELINGS PAST 12 MOS,
   ADOTHDOC ,OTH DR TALKED W/ABOUT FEELINGS PAST 12 MOS,
   ADPSYCH ,PSYCHOLOGIST TALKED W/ABOUT FEELINGS PAST 12 MOS,
   ADPSYMD ,PSYCHIATRIST TALKED W/ABOUT FEELINGS PAST 12 MOS,
   ADSOCWRK ,SOCIAL WORKER TALKED W/ABOUT FEELINGS PAST 12 MOS,
   ADCOUNS ,COUNSELOR TALKED W/ABOUT FEELINGS PAST 12 MOS,
   ADOTHMHP ,MENTAL PROF TALKED W/ABOUT FEELINGS PAST 12 MOS,
   ADNURSE ,NURSE ETC.TALKED W/ABOUT FEELINGS PAST 12 MOS,
   ADRELIG ,RELIGIOUS ADVSR TLKED W/ABOUT FEELINGS PST 12 MOS,
   ADHERBAL ,HERBALIST TALKED W/ABOUT FEELINGS PAST 12 MOS,
   ADOTHHLP ,OTH HELP PROF TALKED W/ABOUT FEELINGS PAST 12 MOS,
   ADTMTNOW ,CURRENTLY RCVNG PROF TREATMENT/COUNSLG FOR MOOD,
   ADRX12MO ,TAKE PRES MEDS PRESCRIBED FOR MOOD PAST 12 MONTHS,
   ADRXNOW ,CURRENTLY TAKING PRESC MEDS PRESCRIBED FOR MOOD,
   ADRXHLP ,HOW MUCH HAS PRESC MEDS FOR MOOD HELPED PST 12 MO,
   ADTMTHLP ,HOW MUCH HAS TRMT/COUNSLG HELPED PST 12 MOS,
   AMDELT ,ADULT: LIFETIME MAJOR DEPRESSIVE EPISODE (MDE),
   AMDEYR ,ADULT: PAST YEAR MAJOR DEPRESSIVE EPISODE (MDE),
   ASDSHOM2 ,ADULT: DEPRESS FEELINGS ROLE IMPAIRMENT - HOME MANAGEMENT,
   ASDSWRK2 ,ADULT: DEPRESS FEELINGS ROLE IMPAIRMENT - ABILITY TO WORK,
   ASDSREL2 ,ADULT: DEP FEELINGS ROLE IMPAIRMENT - CLOSE RELATIONSHIPS,
   ASDSSOC2 ,ADULT: DEPRESSIVE FEELINGS ROLE IMPAIRMENT - SOCIAL LIFE,
   AMDEIMP ,ADULT: MDE WITH SEVERE ROLE IMPAIRMENT,
   IRAMDELT ,ADULT: LIFETIME MAJOR DEPRESSIVE EPISODE (MDE) - IMP REV,
   IIAMDELT ,ADULT: LIFETIME MAJOR DEPRESSIVE EPISODE (MDE) - IMP IND,
   IRAMDEYR ,ADULT: PAST YEAR MAJOR DEPRESSIVE EPISODE (MDE) - IMP REV,
   IIAMDEYR ,ADULT: PAST YEAR MAJOR DEPRESSIVE EPISODE (MDE) - IMP IND,
   IRAMDEIMP ,ADULT: MDE WITH SEVERE ROLE IMPAIRMENT - IMP REV,
   IIAMDEIMP ,ADULT: MDE WITH SEVERE ROLE IMPAIRMENT - IMP IND,
   ATXMDEYR ,RC-ADULT: SAW/TALK TO MD/PROF ABT DEPRESSIVE FEELNGS IN PY,
   ARXMDEYR ,RC-ADULT: USED RX MEDICATION FOR DEPRESSIVE FEELINGS IN PY,
   AMDETXRX ,RC-ADULT: RCVD TRT/CNSLG OR RX MED FOR DEPRESS FEELING IN PY,
   ADOCMDE ,RC-ADULT: SAW/TALK TO GEN PRAC/FAM MD ABT DEP FEELINGS IN PY,
   AOMDMDE ,RC-ADULT: SAW/TALK TO OTHER MD ABT DEPRESSIVE FEELINGS IN PY,
   APSY1MDE ,RC-ADULT: SAW/TALK TO PSYCHOLOGIST ABT DEPRES FEELINGS IN PY,
   APSY2MDE ,RC-ADULT: SAW/TALK TO PSYCHIATRIST ABT DEPRES FEELINGS IN PY,
   ASOCMDE ,RC-ADULT: SAW/TALK TO SOCIAL WORKR ABT DEPRES FEELINGS IN PY,
   ACOUNMDE ,RC-ADULT: SAW/TALK TO COUNSELOR ABT DEPRESSVE FEELINGS IN PY,
   AOMHMDE ,RC-ADULT: SAW/TALK TO OTH MENT HLTH PROF ABT DEP FEELINGS-PY,
   ANURSMDE ,RC-ADULT: SAW/TALK TO NURSE/OCC THERA ABT DEP FEELINGS IN PY,
   ARELMDE ,RC-ADULT: SAW/TALK TO RELIG ADVISR ABT DEPRES FEELINGS IN PY,
   AHBCHMDE ,RC-ADULT: SAW/TALK TO ANOTHER HEALER ABT DEPR FEELINGS IN PY,
   AOTHMDE ,RC-ADULT: SAW/TALK TO OTHER PROF ABT DEPRESSV FEELINGS IN PY,
   AHLTMDE ,RC-ADULT: SAW/TALK TO HLTH PROF ABT DEPRESSVE FEELINGS IN PY,
   AALTMDE ,RC-ADULT: SAW/TALK TO ALT SERV PROF ABT DEPRS FEELINGS IN PY,
   YUHOSPYR ,STAY OVNT IN HOSP FOR EMOT TRMT PST 12 MOS,
   YUHOSPN2 ,# NIGHTS STAYED IN HOSP FOR EMOT TRMT PST 12 MOS,
   YUHODEPR ,STAYED IN HOSP BEC YOU FELT DEPRESSED,
   YUHOFEAR ,STAYED IN HOSP BEC YOU FELT AFRAID/TENSE,
   YUHOBKRU ,STAYED IN HOSP BEC BREAKING RULES/ACTING OUT,
   YUHOEATP ,STAYED IN HOSP BEC YOU HAD EATING PROBS,
   YUHOANGR ,STAYED IN HOSP BEC HAD TRBLE CONTRLNG ANGER,
   YUHOFITE ,STAYED IN HOSP BEC HAD GOTTEN INTO PHYS FIGHTS,
   YUHOFMLY ,STAYED IN HOSP BEC HAD PRBLMS AT HOME/FAMILY,
   YUHOFRND ,STAYED IN HOSP BEC HAD PRBLMS WITH FRIENDS,
   YUHOOTPP ,STAYED IN HOSP BEC HAD PRBLMS WITH OTHERS,
   YUHOSCHL ,STAYED IN HOSP BEC HAD PRBLMS AT SCHOOL,
   YUHOSOR ,STAYED IN HOSP FOR SOME OTHER REASON,
   YURSIDYR ,STAYED IN RESID CTR FOR EMOT TRMT PST 12 MOS,
   YURSIDN2 ,# NIGHTS IN RESID CTR FOR EMOT TRMT PST 12 MOS,
   YURSDEPR ,STAYED IN RESID CTR BEC YOU FELT DEPRESSED,
   YURSFEAR ,STAYED IN RESID CTR BEC YOU FELT AFRAID/TENSE,
   YURSBKRU ,STAYED IN RESID CTR BEC BRKING RULES/ACT OUT,
   YURSEATP ,STAYED IN RESID CTR BEC YOU HAD EATING PROBS,
   YURSANGR ,STAYED IN RESID CTR BEC HAD TRBLE CONTRLNG ANGER,
   YURSFITE ,STAYED IN RESID CTR BEC HAD GOTN INTO PHYS FIGHTS,
   YURSFMLY ,STAYED IN RESID CTR BEC HAD PRBLMS AT HOME/FAMILY,
   YURSFRND ,STAYED IN RESID CTR  BEC HAD PRBLMS WITH FRIENDS,
   YURSOTPP ,STAYED IN RESID CTR  BEC HAD PRBLMS WITH OTHERS,
   YURSSCHL ,STAYED IN RESID CTR  BEC HAD PRBLMS AT SCHOOL,
   YURSSOR ,STAYED IN RESID CTR FOR SOME OTHER REASON,
   YUFCARYR ,SPENT TIME IN FOST CARE FOR EMOT PROB PST 12 MOS,
   YUFCARN2 ,# NIGHTS IN FOST CARE FOR EMOT PROB PST 12 MOS,
   YUFCDEPR ,STAYED IN FOST CARE BEC YOU FELT DEPRESSED,
   YUFCFEAR ,STAYED IN FOST CARE BEC YOU FELT AFRAID/TENSE,
   YUFCBKRU ,STAYED IN FOST CARE BEC BRKING RULES/ACT OUT,
   YUFCEATP ,STAYED IN FOST CARE BEC YOU HAD EATING PROBS,
   YUFCANGR ,STAYED IN FOST CARE BEC HAD TRBLE CONTRLNG ANGER,
   YUFCFITE ,STAYED IN FOST CARE BEC HAD GOTN INTO PHYS FIGHTS,
   YUFCFMLY ,STAYED IN FOST CARE BEC HAD PRBLMS AT HOME/FAMILY,
   YUFCFRND ,STAYED IN FOST CARE BEC HAD PRBLMS WITH FRIENDS,
   YUFCOTPP ,STAYED IN FOST CARE BEC HAD PRBLMS WITH OTHERS,
   YUFCSCHL ,STAYED IN FOST CARE BEC HAD PRBLMS AT SCHOOL,
   YUFCSOR ,STAYED IN FOST CARE FOR SOME OTHER REASON,
   YUDYTXYR ,SPENT TIME IN DAY TRMT PROG PAST 12 MOS,
   YUDYTXN2 ,# TIMES VISITED DAY TRMT PROG PAST 12 MOS,
   YUDYDEPR ,VISITED DAY TRMT BEC YOU FELT DEPRESSED,
   YUDYFEAR ,VISITED DAY TRMT BEC YOU FELT AFRAID/TENSE,
   YUDYBKRU ,VISITED DAY TRMT BEC BRKING RULES/ACT OUT,
   YUDYEATP ,VISITED DAY TRMT BEC YOU HAD EATING PROBS,
   YUDYANGR ,VISITED DAY TRMT BEC HAD TRBLE CONTRLNG ANGER,
   YUDYFITE ,VISITED DAY TRMT BEC HAD GOTTN INTO PHYS FIGHTS,
   YUDYFMLY ,VISITED DAY TRMT BEC HAD PRBLMS AT HOME/FAMILY,
   YUDYFRND ,VISITED DAY TRMT BEC HAD PRBLMS WITH FRIENDS,
   YUDYOTPP ,VISITED DAY TRMT BEC HAD PRBLMS WITH OTHERS,
   YUDYSCHL ,VISITED DAY TRMT BEC HAD PRBLMS AT SCHOOL,
   YUDYSOR ,VISITED DAY TRMT FOR SOME OTHER REASON,
   YUMHCRYR ,RCVD EMOT TRMT IN MENT HLTH CLNC PST 12 MOS,
   YUMHCRN2 ,# TIMES VISITED MENT HLTH CLNC PST 12 MOS,
   YUMHDEPR ,VISITED MH CLNC BEC YOU FELT DEPRESSED,
   YUMHFEAR ,VISITED MH CLNC BEC YOU FELT AFRAID/TENSE,
   YUMHBKRU ,VISITED MH CLNC BEC BREAKING RULES/ACTING OUT,
   YUMHEATP ,VISITED MH CLNC BEC YOU HAD EATING PROBS,
   YUMHANGR ,VISITED MH CLNC BEC HAD TRBLE CONTRLNG ANGER,
   YUMHFITE ,VISITE MH CLNC BEC HAD GOTTEN INTO PHYS FIGHTS,
   YUMHFMLY ,VISITED MH CLNC BEC HAD PRBLMS AT HOME/FAMILY,
   YUMHFRND ,VISITED MH CLNC BEC HAD PRBLMS WITH FRIENDS,
   YUMHOTPP ,VISITED MH CLNC BEC HAD PRBLMS WITH OTHERS,
   YUMHSCHL ,VISITED MH CLNC BEC HAD PRBLMS AT SCHOOL,
   YUMHSOR ,VISITED MH CLNC FOR SOME OTHER REASON,
   YUTPSTYR ,RCVD EMOT TRMT FROM THERAPIST PST 12 MOS,
   YUTPSTN2 ,# TIMES VISITED THERAPIST PAST 12 MONTHS,
   YUTPDEPR ,VISITED THERAPIST BEC YOU FELT DEPRESSED,
   YUTPFEAR ,VISITED THERAPIST BEC YOU FELT AFRAID/TENSE,
   YUTPBKRU ,VISITED THERAPIST BEC BRKING RULES/ACT OUT,
   YUTPEATP ,VISITED THERAPIST BEC YOU HAD EATING PROBS,
   YUTPANGR ,VISITED THERAPIST BEC HAD TRBLE CONTRLNG ANGER,
   YUTPFITE ,VISITED THERAPIST BEC HAD GOTN INTO PHYS FIGHTS,
   YUTPFMLY ,VISITED THERAPIST BEC HAD PRBLMS AT HOME/FAMILY,
   YUTPFRND ,VISITED THERAPIST BEC HAD PRBLMS WITH FRIENDS,
   YUTPOTPP ,VISITED THERAPIST BEC HAD PRBLMS WITH OTHERS,
   YUTPSCHL ,VISITED THERAPIST BEC HAD PRBLMS AT SCHOOL,
   YUTPSOR ,VISITED THERAPIST FOR SOME OTHER REASON,
   YUIHTPYR ,RCVD EMOT TRMT FROM IN HOME COUNS PST 12 MOS,
   YUIHTPN2 ,# TIMES RCVD TRMT FR IN HOME COUNS PST 12 MOS,
   YUIHDEPR ,SAW IN HOME COUNS BEC YOU FELT DEPRESSED,
   YUIHFEAR ,SAW IN HOME COUNS BEC YOU FELT AFRAID/TENSE,
   YUIHBKRU ,SAW IN HOME COUNS BEC BRKING RULES/ACT OUT,
   YUIHEATP ,SAW IN HOME COUNS BEC YOU HAD EATING PROBS,
   YUIHANGR ,SAW IN HOME COUNS BEC HAD TRBLE CONTRLNG ANGER,
   YUIHFITE ,SAW IN HOME COUNS BEC HAD GOTTEN INTO PHYS FIGHTS,
   YUIHFMLY ,SAW IN HOME COUNS BEC HAD PRBLMS AT HOME/FAMILY,
   YUIHFRND ,SAW IN HOME COUNS BEC HAD PRBLMS WITH FRIENDS,
   YUIHOTPP ,SAW IN HOME COUNS BEC HAD PRBLMS WITH OTHERS,
   YUIHSCHL ,SAW IN HOME COUNS BEC HAD PRBLMS AT SCHOOL,
   YUIHSOR ,SAW IN HOME COUNS FOR SOME OTHER REASON,
   YUFDOCYR ,RCVD EMOT TRMT FROM FAMLY DOC PST 12 MOS,
   YUFDOCN2 ,# TIMES RCVD TRMT FROM FAMLY DOC PST 12 MOS,
   YUFDDEPR ,SAW FAMLY DOC BEC YOU FELT DEPRESSED,
   YUFDFEAR ,SAW FAMLY DOC BEC YOU FELT AFRAID/TENSE,
   YUFDBKRU ,SAW FAMLY DOC BEC BREAKING RULES/ACTING OUT,
   YUFDEATP ,SAW FAMLY DOC BEC YOU HAD EATING PROBS,
   YUFDANGR ,SAW FAMLY DOC BEC HAD TRBLE CONTRLNG ANGER,
   YUFDFITE ,SAW FAMLY DOC BEC HAD GOTTEN INTO PHYS FIGHTS,
   YUFDFMLY ,SAW FAMLY DOC BEC HAD PRBLMS AT HOME/FAMILY,
   YUFDFRND ,SAW FAMLY DOC BEC HAD PRBLMS WITH FRIENDS,
   YUFDOTPP ,SAW FAMLY DOC BEC HAD PRBLMS WITH OTHERS,
   YUFDSCHL ,SAW FAMLY DOC BEC HAD PRBLMS AT SCHOOL,
   YUFDSOR ,SAW FAMLY DOC FOR SOME OTHER REASON,
   YUSWSCYR ,RCVD EMOT TMT FROM SCH/SOC WORKER IN PST 12 MOS,
   YUSWDEPR ,TALKED W/SCH SOC WORK BEC YOU FELT DEPRESSED,
   YUSWFEAR ,TALKED W/SCH SOC WORK BEC YOU FELT AFRAID/TENSE,
   YUSWBKRU ,TALKED W/SCH SOC WORK BEC BRKING RULES/ACT OUT,
   YUSWEATP ,TALKED W/SCH SOC WORK BEC YOU HAD EATING PROBS,
   YUSWANGR ,TALKED W/SCH SOC WORK BEC HAD TRBLE CONTRLNG ANGR,
   YUSWFITE ,TLKED W/SCH COUNS BEC HAD GOTTEN INTO PHYS FIGHTS,
   YUSWFMLY ,TALKED W/SCH SOC WORK BEC HAD PRBLMS AT HOME/FMLY,
   YUSWFRND ,TALKED W/SCH SOC WORK BEC HAD PRBLMS WITH FRIENDS,
   YUSWOTPP ,TALKED W/SCH SOC WORK BEC HAD PRBLMS WITH OTHERS,
   YUSWSCHL ,TALKED W/SCH SOC WORK BEC HAD PRBLMS AT SCHOOL,
   YUSWSOR ,TALKED W/SCH SOC WORK FOR SOME OTHER REASON,
   YUSCEMYR ,ATTEND SCH FOR STUDENTS W/EMOT PRBLMS PST 12 MOS,
   YUSCPGYR ,ATTND SCH PGM FOR STDNTS W/EMOT PRBLMS PST 12 MOS,
   YUJVDTON ,STAYED OVRNT/LONGER IN JAIL/JUV DET PST 12 MOS,
   YUJVDTN2 ,# NIGHTS IN JAIL OR JUV DET IN PST 12 MOS,
   YUJVDTYR ,RCVD EMOT TMT IN JAIL/JUV DET IN PST 12 MOS,
   YUMHTELYR ,YOUTH RCVD MENTAL HLTH TRMT OVER PHONE/EMAIL/VIDEO PST 12 MS,
   YUSUITHK ,YOUTH SERIOUSLY THINK ABOUT KILLING SELF PST 12 MOS,
   YUCOSUITHK ,YOUTH SERIOUSLY THINK ABOUT KILLING SELF DUE TO COVID-19,
   YUSUIPLN ,YOUTH MAKE PLANS TO KILL YOURSELF PST 12 MOS,
   YUCOSUIPLN ,YOUTH MAKE PLAN TO KILL YOURSELF DUE TO COVID-19,
   YHOSP ,RC-STAYED OVNT IN HOSP FOR EMOT TRMT IN PST YR,
   YRESID ,RC-STAYED IN RESID CTR FOR EMOT TRMT IN PST YR,
   YFOST ,RC-SPENT TIME IN FOST CARE FOR EMOT PROB IN PST YR,
   YDAYTRT ,RC-SPENT TIME IN DAY TRMT PRG FOR EMOT PRB IN PST YR,
   YCLIN ,RC-RCVD EMOT TRMT IN MENT HLTH CLNC IN PST YR,
   YTHER ,RC-RCVD EMOT TRMT FROM THERAPIST IN PST YR,
   YHOME ,RC-RCVD EMOT TRMT FROM IN-HOME COUNS IN PST YR,
   YPED ,RC-RCVD EMOT TRMT FROM FAMLY DOC IN PST YR,
   YSPEC ,RC-ATTND SCHOOL OR PROGRAM FOR EMOT PROB IN PST YR,
   YSHSW ,RC-TLKD W/SCH SOC WKR/PSY/COUNS FOR EMOT PROB PST YR,
   YJAIL ,RC-YTH RCVD SVCS FOR EMOT PROB IN PY IN JUV JUSTICE,
   ANYMHIN2 ,RC-REV YTH RCVD SPEC INPATIENT MH SERVICES IN PY,
   ANYMHOUT ,RC-YTH RCVD SPEC OUTPATIENT MH SERVICES IN PY,
   ANYSMH2 ,RC-REV YTH RCVD SPECIALTY MENTAL HLTH SRVC IN PST YR,
   ANYNSMH ,RC-YTH RCVD NONSPECIALTY MENTAL HLTH SRVC IN PST YR,
   ANYMHED2 ,RC-YTH RCVD EDUCATION MENTAL HEALTH SRVC IN PST YR,
   ANYSEDMF ,"RC-YTH RCVD SPEC MH AND ED, MED, OR FOST SRVC IN PY",
   ANYSANSMH ,RC-YTH RCVD SPEC AND NONSPEC MH SRVC IN PST YR,
   YUMHTELYR2 ,RC-YOUTH RCVD VIRTUAL MENTAL HEALTH SERVICES IN PAST YEAR,
   ANYMHOVR ,RC-YTH RCVD MH SERVICES INCLUDING VIRTUAL IN PST YR,
   HOSPVST ,RC-# NIGHTS YTH STAYED IN HOSP FOR MH SRVC IN PY,
   RESIDVST ,RC-# NIGHTS YTH STAYED IN RESID CTR FOR MH SRVC IN PY,
   FOSTVST ,RC-# NIGHTS YTH STAYED IN FOST CARE FOR MH SRVC IN PY,
   DYTXVST ,RC-# TIMES YTH VISITED DAY TRMT PROG IN PY,
   CLINVST ,RC-# TIMES YTH VISITED MENT HLTH CLIN IN PY,
   THERVST ,RC-# TIMES YTH VISITED THERAPIST IN PY,
   HOMEVST ,RC-# TIMES YTH RCVD IN-HOME COUNSELING IN PY,
   SPINVST2 ,RC-REV # NIGHTS YTH STAYED IN SPEC INPATIENT MH SRVC,
   SPOUTVST ,RC-# TIMES YTH VISITED A SPECIALTY OUTPATIENT MH SRVC,
   SMHVST2 ,RC-REV # STAYS/VISITS YTH MADE TO SPEC MH SERVICE,
   SIMHDPR2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C DEPRESSED,
   SIMHFEA2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C AFRAID/TENSE,
   SIMHBRK2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C BROKE RULES,
   SIMHEAT2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C EATING PRBLMS,
   SIMHANG2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C ANGER CONTROL,
   SIMHFIT2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C PHYS FIGHT,
   SIMHFML2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C HOME/FAM PROB,
   SIMHFRD2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C PROB W/FRND,
   SIMHOTP2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C PRB W/OTH PERS,
   SIMHSCH2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C PROB AT SCH,
   SIMHMEN2 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C SR MNTL DIS,
   SIMHOTH3 ,RC-REV YTH LST RCVD INPT SP MH SVC B/C OTHER RSNS,
   SOMHDPR ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C DEPRESSED,
   SOMHFEA ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C AFRAID/TENSE,
   SOMHBRK ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C BROKE RULE,
   SOMHEAT ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C EATING PROBS,
   SOMHANGR ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C ANGER CONTROL,
   SOMHFITE ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C PHYS FIGHT,
   SOMHFMLY ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C HOME/FAM PROB,
   SOMHFRND ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C PROB W/ FRND,
   SOMHOTPP ,RC-YTH RCVD LST OUTP SPC MH SRVC B/C PROB W/ OTH PERS,
   SOMHSCHL ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C PROB AT SCH,
   SOMHMEND ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C SR MNTL DISDR,
   SOMHOTH2 ,RC-YTH RCVD LAST OUTPT SPEC MH SRVC B/C OTHER REASONS,
   SMHDPR2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC DEPRESSED,
   SMHFEA2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC AFRAID/TENSE,
   SMHBRK2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC BROKE RULES,
   SMHEAT2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC EATING PROBS,
   SMHANGR2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC ANGER CNTRL,
   SMHFITE2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC PHYS FIGHT,
   SMHFMLY2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC HOME/FAM PRB,
   SMHFRND2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC PROB W/FRND,
   SMHOTPP2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC PRB W/OTH PERS,
   SMHSCHL2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC PROB AT SCH,
   SMHMEND2 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC SR MNTL DISDR,
   SMHOTH3 ,RC-REV YTH LST RCVD SP MH SVC IN PY BC OTHER RSNS,
   SHSWDPR ,RC-YTH LAST TLKD W/ SCH SOC WRKR IN PY B/C DEPRESSED,
   SHSWFEA ,RC-YTH LAST TLKD W/ SCH SOC WRKR IN PY B/C AFRD/TENSE,
   SHSWBRK ,RC-YTH LAST TLKD W/ SCH SOC WRKR IN PY B/C BROKE RULE,
   SHSWEAT ,RC-YTH LAST TLKD W/ SCH SOC WRKR IN PY B/C EATNG PROB,
   SHSWANGR ,RC-YTH LAST TLKD W/ SCH SOC WRKR IN PY B/C ANGR CNTRL,
   SHSWFITE ,RC-YTH LAST TLKD W/ SCH SOC WRKR IN PY B/C PHYS FIGHT,
   SHSWFMLY ,RC-YTH LAST TLKD W/ SCH SOC WKR IN PY B/C HME/FAM PRB,
   SHSWFRND ,RC-YTH LAST TLKD W/ SCH SOC WRKR IN PY B/C FRND PROB,
   SHSWOTPP ,RC-YTH LAST TLKD W/ SCH SOC WRKR IN PY B/C PRB W/ OTH,
   SHSWSCHL ,RC-YTH LAST TLKD W/ SCH SOC WRKR IN PY B/C SCHL PROB,
   SHSWMEND ,RC-YTH LAST TLKD W/ SCH SOC WRK IN PY B/C SR MNTL DISDR,
   SHSWOTH2 ,RC-YTH LAST TLKD W/ SCH SOC WRKR IN PY B/C OTH REASON,
   FDOCDPR ,RC-YTH LAST SAW FAM DOC IN PY B/C DEPRESSED,
   FDOCFEA ,RC-YTH LAST SAW FAM DOC IN PY B/C AFRAID/TENSE,
   FDOCBRK ,RC-YTH LAST SAW FAM DOC IN PY B/C BROKE RULES,
   FDOCEAT ,RC-YTH LAST SAW FAM DOC IN PY B/C EATING PROBS,
   FDOCANGR ,RC-YTH LAST SAW FAM DOC IN PY B/C ANGER CONTROL,
   FDOCFITE ,RC-YTH LAST SAW FAM DOC IN PY B/C PHYS FIGHT,
   FDOCFMLY ,RC-YTH LAST SAW FAM DOC IN PY B/C HOME/FAM PROB,
   FDOCFRND ,RC-YTH LAST SAW FAM DOC IN PY B/C PROB W/ FRND,
   FDOCOTPP ,RC-YTH LAST SAW FAM DOC IN PY B/C PROB W/ OTHER PERS,
   FDOCSCHL ,RC-YTH LAST SAW FAM DOC IN PY B/C PROB AT SCH,
   FDOCMEND ,RC-YTH LAST SAW FAM DOC IN PY B/C SR MNTL DISDR,
   FDOCOTH2 ,RC-YTH LAST SAW FAM DOC IN PY B/C OTHER REASONS,
   YMHOSPTX ,RC-YOUTH: RCVD MH SRVC OR SUB TRT AT SPEC FAC IN PST YR,
   YMHNSPTX ,RC-YOUTH: RCVD MH SRVC BUT NOT SUB TRT AT SPEC FAC IN PST YR,
   YSPTXNMH ,RC-YOUTH: RCVD SUB TRT AT SPEC FAC BUT NOT MH SRVC IN PST YR,
   YMHASPTX ,RC-YOUTH: RCVD BOTH MH SRVC AND SUB TRT AT SPEC FAC IN PY,
   YMHVROSPTX ,RC-YTH: RCVD MH/VIRTUAL SRVC OR SUB TRT AT SPEC FAC - PY,
   YMHVRNSPTX ,RC-YTH: RCVD MH/VIRTUAL SRVC BUT NOT SUB TRT AT SPEC FAC-PY,
   YUSUITHKYR ,RC-YOUTH SERIOUSLY THOUGHT ABOUT KILLING SELF PAST YEAR,
   YUCOSUITHK2 ,RC-YTH SERIOUSLY THOUGHT ABOUT KILLING SELF DUE COVID PY,
   YUSUIPLNYR ,RC-YOUTH MADE PLANS TO KILL SELF IN PAST YEAR,
   YUCOSUIPLN2 ,RC-YTH MADE PLANS TO KILL SELF DUE TO COVID-19 PAST YEAR,
   YODPREV ,EVER HAD SEVERAL DAYS WHRE FELT SAD/EMPTY/DEPRSSD,
   YODSCEV ,EVER HAD PER OF TIME WHERE FELT DISCRGD OR HPELSS,
   YOLOSEV ,EVER HAD PER OF TIME LST INTRST IN ENJOYABLE THGS,
   YODPDISC ,FEEL DISCRGD ABOUT LIFE WHEN SAD/EMPTY/DEPRESSED,
   YODPLSIN ,EVER LOSE INT IN THINGS WHEN SAD/EMPTY/DEPRESSED,
   YODSLSIN ,EVER LOSE INT IN THGS WHEN FEELING DISCOURGAGED,
   YOLSI2WK ,PERIOD OF TIME LASTED EVERY DAY FOR 2 WKS /LNGR,
   YODPR2WK ,TIME WHEN [FEELFILL] LSTD EVRYDY 2 WKS OR LNGR,
   YOWRHRS ,TIME THAT MOST SEVERE/FREQUENT MOOD LASTED,
   YOWRDST ,HOW STRONG WERE BAD FEELINGS DURING 2 WKS,
   YOWRCHR ,BAD FEELINGS SO SEVERE NOTHING COULD CHEER YOU UP,
   YOWRIMP ,"MOOD SO SEVERE COULDN""T DO DLY ACTIVITIES",
   YODPPROB ,EVER HAVE OTH PRBLMS DURING 2 WKS OR LONGER,
   YOWRPROB ,ONE PARTICULAR TIME THAT IS THE WORST ONE EVER,
   YOWRAGE ,AGE WHEN WORST PERIOD OF TIME STARTED,
   YOWRDEPR ,WHEN PRBLMS WORST FELT SAD/EMPTY/DPRSD EVERY DAY,
   YOWRDISC ,WHEN PRBLMS WRST FELT DISCRGED ABT LIFE EVERY DAY,
   YOWRLSIN ,WHEN PRBLMS WORST LOSE INTRST IN ENJOYABLE THINGS,
   YOWRPLSR ,WHEN PRBLMS WORST FEEL NO FUN IN GOOD THINGS,
   YOWRELES ,WHEN PRBLMS WORST EAT LESS THAN USUAL EVERY DAY,
   YOWREMOR ,WHEN PRBLMS WORST EAT MORE THAN USUAL EVERY DAY,
   YOWRGAIN ,WHEN PRBLMS WORST DID YOU GAIN WEIGHT W/O TRYING,
   YOWRGROW ,WHEN PRBLMS WORST GAIN WGHT W/O TRYING BC GROWING,
   YOWRPREG ,WHEN PRBLMS WRST GAIN WGHT W/O TRYING BC PREGNANT,
   YOWRGNL2 ,WHEN PRBLMS WORST # LBS GAINED WITHOUT TRYING,
